C¢digo,Nivel,T°tulo,ComitÇ,Sector Productivo
EC0828,3,Atenci¢n al huÇsped durante su alojamiento,Colegios de Estudios Cient°ficos y Tecnol¢gicos,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC0829,3,Codificaci¢n de comandos y datos de controladores en sistemas mecatr¢nicos,Colegios de Estudios Cient°ficos y Tecnol¢gicos,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0830,3,Comercializaci¢n de servicios tur°sticos relacionados con el hospedaje,Colegios de Estudios Cient°ficos y Tecnol¢gicos,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC0831,3,Coordinaci¢n de eventos,Colegios de Estudios Cient°ficos y Tecnol¢gicos,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC0832,3,Coordinaci¢n de servicios de hospedaje,Colegios de Estudios Cient°ficos y Tecnol¢gicos,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC0833,4,Coordinaci¢n de Servicios educativos,Consejo Nacional de Fomento Educativo,SERVICIOS EDUCATIVOS
EC0834,3,Ejecuci¢n de software con codificaci¢n de comandos y datos estructurada,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INFORMACI‡N EN MEDIOS MASIVOS
EC0835,4,Ejecuci¢n de software con codificaci¢n de comandos y datos orientada a objetos,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INFORMACI‡N EN MEDIOS MASIVOS
EC0836,3,Elaboraci¢n de corte y soldadura a metales ferrosos,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0837,3,Elaboraci¢n de corte y soldadura en placa y tuber°a de acero inoxidable,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0838,3,Elaboraci¢n de trazado y soldadura de acero al carbono estructural,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0839,3,Gesti¢n de contribuciones fiscales de personas f°sicas y morales,Colegios de Estudios Cient°ficos y Tecnol¢gicos,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0840,3,Instalaci¢n y mantenimiento de sistemas de climatizaci¢n,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0841,3,Instalaci¢n y mantenimiento de sistemas de refrigeraci¢n,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0842,3,Moldeado de pl†sticos por el proceso de extrusi¢n,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0843,3,Moldeado de pl†sticos por el proceso de inyecci¢n,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0844,3,Moldeado de pl†sticos por procesos de compresi¢n,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0845,3,Preparaci¢n de compuesto para moldeo,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0846,3,Preparaci¢n de moldes y dados para los procesos de transformaci¢n de pl†sticos,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0847,2,Promoci¢n de Servicios de Educaci¢n Inicial,Consejo Nacional de Fomento Educativo,SERVICIOS EDUCATIVOS
EC0848,3,Realizar el mantenimiento a sistemas de climatizaci¢n hasta 25 TR,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0849,3,Realizar el mantenimiento a sistemas de refrigeraci¢n hasta 25 TR,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0850,1,Realizar instalaci¢n y mantenimiento de sistemas de refrigeraci¢n y climatizaci¢n,Colegios de Estudios Cient°ficos y Tecnol¢gicos,INDUSTRIAS MANUFACTURERAS
EC0851,3,Reconversi¢n de procesos de manufactura,Colegios de Estudios Cient°ficos y Tecnol¢gicos,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0852,3,Registro de operaciones contables de una entidad fabril,Colegios de Estudios Cient°ficos y Tecnol¢gicos,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0853,2,Supervisi¢n de limpieza de habitaciones y †reas p£blicas,Colegios de Estudios Cient°ficos y Tecnol¢gicos,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC0854,3,Supervisi¢n del programa de educaci¢n inicial para la organizaci¢n del m¢dulo,Consejo Nacional de Fomento Educativo,SERVICIOS EDUCATIVOS
EC0855,3,Tutor°a para el aprendizaje basado en la colaboraci¢n y el di†logo,"Desarrollo, Profesionalizaci¢n e Investigaci¢n Educativa del Estado de Chihuahua",SERVICIOS EDUCATIVOS
EC0856,4,"Gesti¢n de la educaci¢n financiera para el sector de ahorro, crÇdito popular y cooperativo.","Banco del Ahorro Nacional y Servicios Financieros, S.N.C.",SERVICIOS FINANCIEROS Y DE SEGUROS
EC0857,2,Aplicaci¢n de eslingado en el proceso de izaje,Gr£as y Dispositivos para Elevaci¢n e Izaje.,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC0858,3,Desarrollo de proyectos de regulaci¢n tÇcnica/normas,"Sistema Mexicano de Metrolog°a, Normalizaci¢n, Evaluaci¢n de la Conformidad y Acreditaci¢n","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0859,2,Dise§o de maquillaje profesional,"Servicios TÇcnicos, Educativos y de Apoyo a los negocios",OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0860,3,Ejecutar acciones de b£squeda y localizaci¢n de v°ctimas atrapadas bajo escombros a travÇs de caninos,Protecci¢n Civil con Enfoque en Gesti¢n Integral de Riesgos,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0861,5,Gesti¢n de la seguridad integral en el trabajo,Asociaci¢n Interdisciplinaria de Salud Ocupacional e Higiene de MÇxico (AISOHMEX),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0862,4,Implementaci¢n de estrategias para promover la certificaci¢n de competencias,Consejo Nacional de Normalizaci¢n y Certificaci¢n de Competencias Laborales (CONOCER),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0863,2,Operaci¢n de ambulancia terrestre de traslado,Congreso del Trabajo,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0864,3,Seguimiento a un programa de entrenamiento deportivo,Universidad Aut¢noma de Nuevo Le¢n,SERVICIOS EDUCATIVOS
EC0865,3,Valuaci¢n de art°culos varios en ventanilla,Valuaci¢n del Nacional Monte de Piedad,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0866,3,"Supervisi¢n de centros de asistencia social/centros de atenci¢n para ni§as, ni§os y adolescentes",ComitÇ de Gesti¢n por Competencias de Asistencia Social,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0867,2,Operaci¢n del veh°culo de carga articulado,Movilidad y Transportes del Estado de Puebla,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC0868,3,Asesor°a de servicios tur°sticos en agencias de viajes,Sistema Nacional de Certificaci¢n Tur°stica,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0869.01,2,Manejo preventivo de cami¢n unitario tipo C,"Centro de Experimentaci¢n y Seguridad Vial MÇxico, CESVI MÇxico, S. A.","TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC0870,2,Aplicaci¢n de masaje con tÇcnica zapoteca,Congreso del Trabajo,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0871,2,Operaci¢n de m†quina industrial de coser overlock,Industria de la Confecci¢n,INDUSTRIAS MANUFACTURERAS
EC0872,2,Operaci¢n de m†quina industrial de coser recta,Industria de la Confecci¢n,INDUSTRIAS MANUFACTURERAS
EC0873,2,Aplicaci¢n de tÇcnicas fotogr†ficas,Formaci¢n para el Trabajo,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0874,2,Preparaci¢n y cata de tÇs,Formaci¢n para el Trabajo,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC0875,4,Intervenci¢n en el estado f°sico del usuario mediante equinoterapia,Rehabilitaci¢n F°sica y/o TerapÇutica asistida con Equinos y con otros Medios Alternativos,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0876,3,Conducci¢n de perros para la b£squeda y detecci¢n de aromas,Sector Seguridad Privada,"SERVICIOS DE APOYO A LOS NEGOCIOS Y MANEJO DE RESIDUOS, Y SERVICIOS DE REMEDIACI‡N"
EC0877,3,Prestaci¢n de servicios de gu°a de buceo en aguas abiertas,Sistema Nacional de Certificaci¢n Tur°stica,"SERVICIOS DE ESPARCIMIENTO CULTURALES Y DEPORTIVOS, Y OTROS SERVICIOS RECREATIVOS"
EC0878,3,Aplicaci¢n del procedimiento de servicios periciales en materia ambiental,de la Subprocuradur°a de Inspecci¢n Industrial de la Procuradur°a Federal de Protecci¢n al Ambiente,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0879,3,"Supervisi¢n de las condiciones del transporte de substancias, materiales y residuos peligrosos",Asociaci¢n Nacional de la Industria Qu°mica (ANIQ),"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC0882,3,Prestaci¢n de servicios de auxilio a v°ctima en el ocÇano,"Servicios de bomberos, rescate, atenci¢n de emergencias y desastres","ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0883,2,Aplicaci¢n de masaje Ayurveda Abhyanga,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0884,2,Apoyo odontol¢gico,"UNIVERSIDAD POPULAR AUT‡NOMA DEL ESTADO DE PUEBLA, A.C.",SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0885,3,Asesor°a en tecnolog°a para discapacidad,De la Universidad Iberoamericana,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0886,2,"Atenci¢n, cuidado y desarrollo integral de ni§as y ni§os de 4 a 12 a§os inscritos en el sistema escolarizado en Centros de Bienestar/Atenci¢n Infantil con horario extendido",Colegio Nacional de Educaci¢n Profesional TÇcnica,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0887,4,Coordinaci¢n de la formaci¢n dual de educandos en las organizaciones productivas y de servicios,"C†mara MÇxico-Alemana de Comercio e Industria, A.C.","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0888,4,Coordinaci¢n normativa y operativa de la administraci¢n de archivos y la gesti¢n documental del Sistema Institucional de Archivos,Acceso a la Informaci¢n P£blica y Administraci¢n de Archivos P£blicos,INFORMACI‡N EN MEDIOS MASIVOS
EC0889,5,Elaboraci¢n de estudios de riesgo en procesos industriales,Instituto PolitÇcnico Nacional,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0890,3,Entrenamiento de jugadores amateurs en el juego de Frontball,Del Deporte,SERVICIOS EDUCATIVOS
EC0891,3,Facilitaci¢n de la implementaci¢n del programa SOLVE: promoci¢n de la salud en el trabajo,Productividad y Trabajo Decente,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0892,3,Gesti¢n para el Reconocimiento de Validez Oficial de Estudios,"UNIVERSIDAD POPULAR AUT‡NOMA DEL ESTADO DE PUEBLA, A.C.",SERVICIOS EDUCATIVOS
EC0893,3,Impartici¢n de sesiones de entrenamiento de taichichuan forma 24 para personas adultas mayores,Del Deporte,SERVICIOS EDUCATIVOS
EC0894,2,Mantenimiento preventivo mayor y diagn¢stico de fallas en motores diÇsel de equipos de la industria minera,Del Sector Minero de MÇxico,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0895,2,Operaci¢n de piscinas,ComitÇ de Gesti¢n por Competencias del Sector Turismo,"SERVICIOS DE ESPARCIMIENTO CULTURALES Y DEPORTIVOS, Y OTROS SERVICIOS RECREATIVOS"
EC0896,3,Prestaci¢n de servicios de gu°a en espeleobuceo: zonas de cueva niveles 1 y 2,Sistema Nacional de Certificaci¢n Tur°stica,"SERVICIOS DE ESPARCIMIENTO CULTURALES Y DEPORTIVOS, Y OTROS SERVICIOS RECREATIVOS"
EC0897,2,Proporcionar consejo breve para la cesaci¢n del consumo de alcohol y tabaco en el primer nivel de atenci¢n en salud,Prevenci¢n y Atenci¢n de las Adicciones,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0898,2,Realizar el proceso de impresi¢n digital,De las Artes Gr†ficas,INDUSTRIAS MANUFACTURERAS
EC0899,2,Aplicaci¢n de masaje Tejido Profundo,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0900,2,Aplicaci¢n de Masaje Hol°stico,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0901,2,Aplicaci¢n de Masaje Sueco,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0902,2,Aplicaci¢n de masaje drenaje linf†tico manual,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0903.01,2,Promoci¢n especializada para productos de crÇdito INFONAVIT,Instituto del Fondo Nacional de Vivienda para los Trabajadores,SERVICIOS INMOBILIARIOS Y DE ALQUILER DE BIENES MUEBLES E INTANGIBLES
EC0904,4,Ejecuci¢n de los procedimientos para la realizaci¢n de un tiro defensivo,"Seguridad, Protecci¢n y Log°stica del Estado Mayor Presidencial","ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0905,2,Prestaci¢n del Servicio de Seguridad Orientado a la Proximidad Social,Direcci¢n General de la Polic°a Auxiliar,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0906,2,Prestaci¢n de servicios de Protecci¢n orientado a la Seguridad de Instalaciones,Direcci¢n General de la Polic°a Auxiliar,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0907,3,Elaboraci¢n del Plan de Continuidad de Operaciones para Dependencias y Organizaciones,Protecci¢n Civil con Enfoque en Gesti¢n Integral de Riesgos,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0908,3,Elaboraci¢n de Programas Especiales de Protecci¢n Civil de acuerdo al riesgo,Protecci¢n Civil con Enfoque en Gesti¢n Integral de Riesgos,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0909,2,Facilitaci¢n de la informaci¢n en poder del sujeto obligado,Acceso a la Informaci¢n P£blica y Administraci¢n de Archivos P£blicos,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0910,4,"Facilitaci¢n del proceso metodol¢gico del Programa Liderazgo Ambiental para la Competitividad, para el desarrollo de proyectos de eco-eficiencia en organizaciones",de la Subprocuradur°a de Inspecci¢n Industrial de la Procuradur°a Federal de Protecci¢n al Ambiente,SERVICIOS EDUCATIVOS
EC0911,3,Aplicaci¢n de buenas pr†cticas para el manejo sanitario en los ovinos,"Sector Rural (Agropecuario, pesquero, forestal, ambiental y de alimentaci¢n)","AGRICULTURA, CR÷A Y EXPLOTACI‡N DE ANIMALES, APROVECHAMIENTO FORESTAL, PESCA Y CAZA"
EC0912,3,Promoci¢n en lengua ind°gena de acciones para el desarrollo sustentable,"Sector Rural (Agropecuario, pesquero, forestal, ambiental y de alimentaci¢n)","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0913,3,Asesor°a en medidores de carrete para tuber°a a presi¢n,Sector H°drico,"GENERACI‡N, TRANSMISI‡N, DISTRIBUCI‡N Y COMERCIALIZACI‡N DE ENERG÷A ELêCTRICA, SUMINISTRO DE AGUA Y DE GAS NATURAL POR DUCTOS AL CONSUMIDOR FINAL"
EC0914,4,Asesor°a en sistemas fijos de medici¢n de gasto para canales,Sector H°drico,"GENERACI‡N, TRANSMISI‡N, DISTRIBUCI‡N Y COMERCIALIZACI‡N DE ENERG÷A ELêCTRICA, SUMINISTRO DE AGUA Y DE GAS NATURAL POR DUCTOS AL CONSUMIDOR FINAL"
EC0915,2,Direcci¢n tÇcnica de equipos de futbol en etapa de especializaci¢n,Del Deporte,SERVICIOS EDUCATIVOS
EC0916,4,Facilitaci¢n de la ense§anza del ajedrez,"Promoci¢n, Formaci¢n y Desarrollo de Habilidades en el ajedrez",SERVICIOS EDUCATIVOS
EC0917,3,Impartici¢n de sesiones de actividad f°sica a personas adultas mayores,Del Deporte,SERVICIOS EDUCATIVOS
EC0918,2,Verificaci¢n de la funcionalidad de los Centros Escolares de Educaci¢n B†sica,"Promoci¢n, Formaci¢n y Desarrollo de Habilidades en el ajedrez","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0919,3,Aplicaci¢n de competencias comunicativas en Lengua N†huatl para Educaci¢n Ind°gena,De la Secretar°a de Educaci¢n P£blica del Estado de Puebla,SERVICIOS EDUCATIVOS
EC0920,2,"Prestaci¢n de servicios auxiliares en las actividades de promoci¢n, prevenci¢n y detecci¢n integradas en los programas nacionales de salud en la comunidad",Formaci¢n para el Trabajo,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0921,3,"Proporcionar la tÇcnica del manejo del †baco japonÇs soroban en forma presencial, nivel b†sico","Asociaci¢n Mexicana de Abaco, S.C.",SERVICIOS EDUCATIVOS
EC0922,4,Aceptaci¢n de riesgos en cultivos de granos b†sicos,Fondos de Aseguramiento Agropecuario,SERVICIOS FINANCIEROS Y DE SEGUROS
EC0923,4,Elaboraci¢n de programas de aseguramiento en cultivos de granos b†sicos,Fondos de Aseguramiento Agropecuario,SERVICIOS FINANCIEROS Y DE SEGUROS
EC0924,2,Prestaci¢n de servicio de maquillaje social,Congreso del Trabajo,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0925,3,Ejecuci¢n de los procedimientos para el despliegue de los dispositivos de seguridad presidencial y facilitaci¢n en filtros de acceso de aeropuertos y Coordinaci¢n General de Transportes AÇreos Presidenciales,"Seguridad, Protecci¢n y Log°stica del Estado Mayor Presidencial","ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0926,3,Implementaci¢n de los dispositivos de seguridad presidencial,"Seguridad, Protecci¢n y Log°stica del Estado Mayor Presidencial","ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0927,2,Investigaci¢n de gabinete en esquemas de fusi¢n interinstitucional,Guardia Nacional,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0928,3,Operaci¢n de las funciones b†sicas en la actuaci¢n policial,Guardia Nacional,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0929,2,Operaci¢n de sistema de circuito cerrado de televisi¢n en instalaciones estratÇgicas,Guardia Nacional,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC0930,2,Elaboraci¢n de la preprensa para impresi¢n digital,De las Artes Gr†ficas,INDUSTRIAS MANUFACTURERAS
EC0931,4,Impartici¢n de Terapias Ecuestres Integrales,Servicios en Centros Ecuestres,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0932,2,"Promoci¢n de valores de orden, limpieza e higiene personal con Ki Wo Tsukau",de Empresas y Organizaciones que utilizan la Metodolog°a KWT,SERVICIOS EDUCATIVOS
EC0933,3,"Proporcionar asesor°a para el bienestar integral, basado en nutrici¢n natural y mejora de h†bitos",Nutrici¢n Natural para la Promoci¢n de H†bitos Saludables y Equilibrados,No Existe relaci¢n Sector Productivo-RENEC
EC0934,3,"Atenci¢n de Ni§as, Ni§os y Adolescentes en establecimientos de asistencia social",ComitÇ de Gesti¢n por Competencias de Asistencia Social,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0935,4,Gesti¢n de trabajo por proyectos,Tecnolog°as de la Informaci¢n y la Comunicaci¢n para la Educaci¢n del ILCE,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0936,3,Supervisi¢n de personal de taquilla,Sistema de Transporte Colectivo,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC0937,2,Uni¢n de perfiles por soldadura derivada de arco elÇctrico,Sistema de Transporte Colectivo,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC0938,2,Prestaci¢n de medidas de atenci¢n y ayuda inmediata a personas en situaci¢n de v°ctima,Administraci¢n P£blica del Municipio de Monterrey,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0939.01,2,Aplicaci¢n de las reglas para el otorgamiento del crÇdito a los/las trabajadores(as) derechohabientes del infonavit en las diferentes alternativas de financiamiento,Instituto del Fondo Nacional de Vivienda para los Trabajadores,SERVICIOS INMOBILIARIOS Y DE ALQUILER DE BIENES MUEBLES E INTANGIBLES
EC0940.01,2,Asesor°a en los lineamientos de servicio del modelo de soluciones de pago del Infonavit,Instituto del Fondo Nacional de Vivienda para los Trabajadores,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0941,2,Asesor°a en los procesos de Recaudaci¢n Fiscal y Administraci¢n de la Subcuenta de Vivienda,Instituto del Fondo Nacional de Vivienda para los Trabajadores,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0942,2,Colocaci¢n de pisos industriales de concreto simple,De Cemex,CONSTRUCCI‡N
EC0943,3,Promoci¢n de igualdad y no discriminaci¢n,Instituto del Fondo Nacional de Vivienda para los Trabajadores,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC0944,2,Promoci¢n especializada para productos de crÇdito en cofinanciamiento,Instituto del Fondo Nacional de Vivienda para los Trabajadores,SERVICIOS INMOBILIARIOS Y DE ALQUILER DE BIENES MUEBLES E INTANGIBLES
EC0945,4,Investigaci¢n privada para la obtenci¢n de datos/elementos/objetos relacionados con un evento,para el Desarrollo de Competencias Transversales,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC0946,5,Prestaci¢n de servicios integrales de consultor°a,Universidad del Valle de Atemajac (UNIVA),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
